,16674,20216,38242
32127,0.6341660430539928,0.6341660430539928,0.6341660430539928
32128,0.6341660430539928,0.6341660430539928,0.6341660430539928
32129,0.6341660430539928,0.6341660430539928,0.6341660430539928
32130,0.6341660430539928,0.6341660430539928,0.6341660430539928
32131,0.6341660430539928,0.6341660430539928,0.6341660430539928
32132,0.6341660430539928,0.6341660430539928,0.6341660430539928
32134,0.6341660430539928,0.6341660430539928,0.6341660430539928
32135,0.6341660430539928,0.6341660430539928,0.6341660430539928
32136,0.6341660430539928,0.6341660430539928,0.6341660430539928
32137,0.6341660430539928,0.6341660430539928,0.6341660430539928
32138,0.6341660430539928,0.6341660430539928,0.6341660430539928
32139,0.6341660430539928,0.6341660430539928,0.6341660430539928
32140,0.6341660430539928,0.6341660430539928,0.6341660430539928
32141,0.6341660430539928,0.6341660430539928,0.6341660430539928
32142,0.6341660430539928,0.6341660430539928,0.6341660430539928
32143,0.6341660430539928,0.6341660430539928,0.6341660430539928
32144,0.6341660430539928,0.6341660430539928,0.6341660430539928
32146,0.6341660430539928,0.37662436425344986,0.6341660430539928
32147,0.3746165084955198,0.37662436425344986,0.6341660430539928
32148,0.6341660430539928,0.37662436425344986,0.41643356914433116
32149,0.3746165084955198,0.37662436425344986,0.41643356914433116
32150,0.3746165084955198,0.3773883459196051,0.41643356914433116
32151,0.3746165084955198,0.3773883459196051,0.41643356914433116
32152,0.3746165084955198,0.37662436425344986,0.41643356914433116
32153,0.3746165084955198,0.37662436425344986,0.41643356914433116
32154,0.3746165084955198,0.37662436425344986,0.41643356914433116
32155,0.3746165084955198,0.37662436425344986,0.41643356914433116
32156,0.3746165084955198,0.37662436425344986,0.41643356914433116
32157,0.3746165084955198,0.37662436425344986,0.41643356914433116
32159,0.3746165084955198,0.37662436425344986,0.41643356914433116
32160,0.3746165084955198,0.37662436425344986,0.37358145983088364
32161,0.3746165084955198,0.37662436425344986,0.37358145983088364
32162,0.3746165084955198,0.37662436425344986,0.41643356914433116
32163,0.3746165084955198,0.3773883459196051,0.41643356914433116
32164,0.3746165084955198,0.37662436425344986,0.41643356914433116
32165,0.3746165084955198,0.3773883459196051,0.41643356914433116
32166,0.3746165084955198,0.37662436425344986,0.41643356914433116
32167,0.3746165084955198,0.37662436425344986,0.41643356914433116
32168,0.3746165084955198,0.37662436425344986,0.37358145983088364
32169,0.3746165084955198,0.37662436425344986,0.41643356914433116
32171,0.3746165084955198,0.37662436425344986,0.41643356914433116
32172,0.3746165084955198,0.37662436425344986,0.41643356914433116
32173,0.3746165084955198,0.37662436425344986,0.37358145983088364
32174,0.3746165084955198,0.3773883459196051,0.41643356914433116
32175,0.3746165084955198,0.37662436425344986,0.41643356914433116
32176,0.3746165084955198,0.37662436425344986,0.41643356914433116
32177,0.6341660430539928,0.37662436425344986,0.41643356914433116
32178,0.3746165084955198,0.3773883459196051,0.41643356914433116
32179,0.3746165084955198,0.37662436425344986,0.37358145983088364
32180,0.3746165084955198,0.37662436425344986,0.37358145983088364
32181,0.3746165084955198,0.37662436425344986,0.41643356914433116
32183,0.3746165084955198,0.37662436425344986,0.41643356914433116
32184,0.3746165084955198,0.37662436425344986,0.37358145983088364
32185,0.3746165084955198,0.37662436425344986,0.37358145983088364
32186,0.3746165084955198,0.37662436425344986,0.41643356914433116
32187,0.3746165084955198,0.37662436425344986,0.41643356914433116
32188,0.3746165084955198,0.37662436425344986,0.41643356914433116
32189,0.3746165084955198,0.37662436425344986,0.41643356914433116
32190,0.3746165084955198,0.37662436425344986,0.37358145983088364
32191,0.3746165084955198,0.37662436425344986,0.37358145983088364
